"pID","wID","AOI","Response","Acc1_3vs4_6","Acc1_3vs6","Acc1_2vs5_6","Acc1_4vs6","RecTask","AOIviewed","RecTaskLab","TotalGazeDuration","NormalizedGazeDuration","AverageGazeDuration","MaximumGazeDuration","MinimumGazeDuration","GazeCount","TimeToFirstFixation","GazedAtBy","AOITransitionRate","FixationCount","SaccadeCount","GazePointValidity","AverageFixationDuration","AverageSaccadeDuration","AverageSaccadeLength","FixationRate","FixationSaccadeTimeRatio","ScanPathLength","ScanPathDuration","ScanPathArea","MeanPupilDilation","PWID","RT","Condition"
3,8,"LM043","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM043",1011.98,0.00066254,1011.98,1011.98,1011.98,1,848168.008,1,0.334550190362004,2,1,1,462,21,41.2870656985938,2.11865528948776,44.6433130258195,41.2870656985938,943.995,17.0507050000004,0,"PW_3_8",1.789246,"LM"
3,1,"LM043","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM043",736.187,0.001039758,368.0935,712.126,24.061,2,460004.095,1,0.528221006674894,2,1,1,272,28,44.9200810885288,3.49605732135584,19.2941927702295,44.9200810885288,572.073,848.361562,0,"PW_3_1",1.789246,"LM"
3,4,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM044",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",3.331177,"LM"
3,8,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM044",988.19,0.000646965,988.19,988.19,988.19,1,846936.059,1,0.334550190362004,2,1,1,450,24,72.8392587620165,2.16436162153973,37.5041043376807,72.8392587620165,924.06,50.1840040000016,0,"PW_3_8",3.331177,"LM"
3,7,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM044",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",3.331177,"LM"
3,2,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM044",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",3.331177,"LM"
3,5,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM044",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",3.331177,"LM"
3,6,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM044",1424.189,0.000851138,1424.189,1424.189,1424.189,1,606925.011,1,0.429695754876967,3,2,1,420,44,85.3369072768668,2.22547306139042,14.3296488355167,170.673814553734,1348.028,10903.935928,0,"PW_3_6",3.331177,"LM"
3,1,"LM044","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM044",176.251,0.000248929,176.251,176.251,176.251,1,459464.084,1,0.528221006674894,1,0,1,168,0,0,5.95156615463359,Inf,0,168.023,0,0,"PW_3_1",3.331177,"LM"
3,5,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM045",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",1.905151,"LM"
3,1,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM045",2971.762,0.004197185,2971.762,2971.762,2971.762,1,461492.391,1,0.528221006674894,4,4,1,690,26,93.8774452424168,1.39669973818863,26.3970325160476,325.973674733912,2863.894,45996.941724,0,"PW_3_1",1.905151,"LM"
3,6,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM045",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",1.905151,"LM"
3,2,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM045",499.986,0.000407034,499.986,499.986,499.986,1,421800.014,1,0.744892336139543,2,1,1,188,48,130.061699685188,4.71434599056659,7.84804054476818,130.061699685188,424.237,8083.05375,0,"PW_3_2",1.905151,"LM"
3,4,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM045",1652.474,0.001406485,1652.474,1652.474,1652.474,1,395672.011,1,0.626438475840973,4,4,1,368,40,40.1260832133111,2.45091281184036,9.24330312311709,105.38179592868,1632.045,6520.625604,0,"PW_3_4",1.905151,"LM"
3,7,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM045",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",1.905151,"LM"
3,8,"LM045","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM045",1323.86,0.000866727,441.2867,1111.858,12.01,3,844248.035,1,0.334550190362004,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_8",1.905151,"LM"
3,2,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM046",463.766,0.000377547,231.883,435.802,27.964,2,423044.091,1,0.744892336139543,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_2",2.319214,"LM"
3,7,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM046",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",2.319214,"LM"
3,6,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM046",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",2.319214,"LM"
3,4,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM046",743.958,0.000633212,743.958,743.958,743.958,1,397852.049,1,0.626438475840973,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_4",2.319214,"LM"
3,5,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM046",859.695,0.000731021,859.695,859.695,859.695,1,349208.522,1,0.571418844674802,2,1,1,388,36,73.8902974483119,2.4626204990993,21.5683043405769,73.8902974483119,812.143,2711.130216,0,"PW_3_5",2.319214,"LM"
3,8,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM046",0,0,0,0,0,0,NA,0,0.334550190362004,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_8",2.319214,"LM"
3,1,"LM046","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM046",2112.15,0.002983107,2112.15,2112.15,2112.15,1,465460.031,1,0.528221006674894,4,4,1,412,36,151.567200464982,2.23184893060958,11.4685960762488,368.459977580844,1792.236,36613.043328,0,"PW_3_1",2.319214,"LM"
3,6,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM047",1052.035,0.000628727,526.0175,1024.048,27.987,2,614569.064,1,0.429695754876967,2,1,1,468,40,104.178678763939,2.04935460700039,23.4199029126214,104.178678763939,975.917,2587.56125,0,"PW_3_6",2.302917,"LM"
3,2,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM047",2315.926,0.001885372,2315.926,2315.926,2315.926,1,427116.143,1,0.744892336139543,6,6,1,251,35,81.92133534,3.50610237117703,7.26304785541494,400.599971760003,1711.302,37798.302042,0,"PW_3_2",2.302917,"LM"
3,4,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM047",2248.295,0.001913612,374.7158,1664,8.361,6,400884.017,1,0.626438475840973,8,6,1,192,67,71.7687363354392,3.92926150512327,3.80759072146046,475.704550408431,2036.006,24213.425998,0,"PW_3_4",2.302917,"LM"
3,7,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM047",472.512,0.000353275,236.256,467.98,4.532,2,538664.077,1,0.343172433924649,1,1,1,128,20,28.2376313631296,6.75730464632267,6.41088687465572,0,147.988,93.5133999999993,0,"PW_3_7",2.302917,"LM"
3,8,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM047",2212.177,0.001448306,316.0253,2023.975,15.999,7,835352.011,1,0.334550190362004,4,4,1,465,28,88.4742423074991,2.0284109378003,16.6087562171285,323.957881735552,1971.987,27812.82358,0,"PW_3_8",2.302917,"LM"
3,5,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM047",672.052,0.000571463,336.026,476.081,195.971,2,352484.091,1,0.571418844674802,1,1,1,148,44,111.787487179917,5.20912012751926,3.37371274947599,0,191.971,5111.24384700001,0,"PW_3_5",2.302917,"LM"
3,1,"LM047","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM047",2375.983,0.003355733,1187.9915,1879.946,496.037,2,469424.038,1,0.528221006674894,7,6,1,269,49,129.912725970351,2.37775777441872,6.44027834769525,762.713627379582,2943.95,46081.27164,0,"PW_3_1",2.302917,"LM"
3,7,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM048",208.036,0.000155539,104.018,148.045,59.991,2,542788.011,1,0.343172433924649,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_7",2.170227,"LM"
3,2,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM048",315.941,0.000257204,315.941,315.941,315.941,1,434560.091,1,0.744892336139543,2,1,1,118,40,82.968608575774,7.24624553903009,5.89443708940124,82.968608575774,276.005,2181.7244,0,"PW_3_2",2.170227,"LM"
3,5,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM048",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",2.170227,"LM"
3,6,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM048",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",2.170227,"LM"
3,8,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM048",0,0,0,0,0,0,NA,0,0.334550190362004,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_8",2.170227,"LM"
3,1,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM048",996.588,0.001407537,249.147,875.908,4.429,4,473132.196,1,0.528221006674894,4,3,1,171,45,158.689086775043,4.87912575824664,5.03909334669102,476.06726032513,819.819,19025.71141,0,"PW_3_1",2.170227,"LM"
3,4,"LM048","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM048",315.957,0.000268923,63.1914,240.005,7.925,5,403988.065,1,0.626438475840973,0,1,1,0,31,101.681513545973,0,0,0,31.403,2995.193586,0,"PW_3_4",2.170227,"LM"
3,1,"LM049","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM049",63.957,9.03300292083054e-05,63.957,63.957,63.957,1,482780.132,1,0.528221006674894,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_1",12.49084,"LM"
3,2,"LM049","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM049",575.909,0.000468842,287.9545,451.852,124.057,2,440904.016,1,0.744892336139543,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_2",12.49084,"LM"
3,8,"LM049","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM049",424.088,0.000277649,212.044,364.075,60.013,2,828127.976,1,0.334550190362004,1,1,1,176,24,55.9971556509793,4.99977501012454,7.34239833159541,0,200.009,1022.6475,0,"PW_3_8",12.49084,"LM"
3,4,"LM049","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM049",487.893,0.000415265,487.893,487.893,487.893,1,411004.122,1,0.626438475840973,1,0,1,392,0,0,2.55090978197374,Inf,0,392.017,0,0,"PW_3_4",12.49084,"LM"
3,7,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM050",272.103,0.000203438,272.103,272.103,272.103,1,560368.004,1,0.343172433924649,1,0,1,200,0,0,5.00247622573174,Inf,0,199.901,0,0,"PW_3_7",1.258911,"LM"
3,1,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM050",992.019,0.001401084,992.019,992.019,992.019,1,493804.024,1,0.528221006674894,2,1,1,450,24,98.7618798778152,2.16446234214306,37.8356659521708,98.7618798778152,924.017,4489.059654,0,"PW_3_1",1.258911,"LM"
3,4,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM050",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",1.258911,"LM"
3,8,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM050",0,0,0,0,0,0,NA,0,0.334550190362004,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_8",1.258911,"LM"
3,6,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM050",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",1.258911,"LM"
3,2,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM050",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",1.258911,"LM"
3,5,"LM050","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM050",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",1.258911,"LM"
3,6,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM051",747.955,0.000447,747.955,747.955,747.955,1,640033.109,1,0.429695754876967,2,1,1,330,28,101.124042739598,2.9072260557228,23.5351474731624,101.124042739598,687.941,4951.647432,0,"PW_3_6",1.640015,"LM"
3,1,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM051",1023.986,0.001446232,1023.986,1023.986,1023.986,1,498292.034,1,0.528221006674894,1,1,1,176,24,61.9783702996456,5.00037502812711,7.31607618097139,0,199.985,1919.112152,0,"PW_3_1",1.640015,"LM"
3,2,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM051",476.004,0.00038751,476.004,476.004,476.004,1,452128.026,1,0.744892336139543,2,1,1,190,36,105.934868716585,4.80727629339769,10.5398868301343,105.934868716585,416.036,2259.258517,0,"PW_3_2",1.640015,"LM"
3,4,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM051",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",1.640015,"LM"
3,5,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM051",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",1.640015,"LM"
3,8,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM051",652.025,0.000426879,652.025,652.025,652.025,1,813451.995,1,0.334550190362004,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_8",1.640015,"LM"
3,7,"LM051","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM051",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",1.640015,"LM"
3,5,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM052",408.299,0.000347187,136.0997,200.006,43.966,3,378688.141,1,0.571418844674802,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_5",1.225952,"LM"
3,8,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM052",1123.992,0.000735874,224.7984,1060.066,3.963,5,805668.037,1,0.334550190362004,3,4,1,240,38,100.821289390871,3.43985809438741,4.74180827040443,224.916708864561,872.129,11260.268664,0,"PW_3_8",1.225952,"LM"
3,4,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM052",72.007,6.12879827851643e-05,24.0023,35.995,3.991,3,425656.082,1,0.626438475840973,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_4",1.225952,"LM"
3,6,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM052",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",1.225952,"LM"
3,2,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM052",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",1.225952,"LM"
3,1,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM052",395.744,0.000558931,98.936,336.057,3.929,4,502424.316,1,0.528221006674894,1,0,1,280,0,0,3.56507509830695,Inf,0,280.499,0,0,"PW_3_1",1.225952,"LM"
3,7,"LM052","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM052",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",1.225952,"LM"
3,4,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM053",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",1.739014,"LM"
3,5,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM053",943.697,0.00080245,943.697,943.697,943.697,1,386296.368,1,0.571418844674802,2,1,1,430,44,115.116680880748,2.21236980203715,19.4628548146136,115.116680880748,904.008,3752.877704,0,"PW_3_5",1.739014,"LM"
3,2,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM053",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",1.739014,"LM"
3,1,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM053",1251.831,0.001768031,1251.831,1251.831,1251.831,1,511612.172,1,0.528221006674894,2,2,1,484,32,62.2159769332878,1.93787370683265,15.110566491313,48.679658924442,1032.059,2241.00765,0,"PW_3_1",1.739014,"LM"
3,8,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM053",2220.106,0.001453497,2220.106,2220.106,2220.106,1,800011.969,1,0.334550190362004,3,3,1,367,29,101.762534652256,2.52528015878962,12.5202863418576,242.287085855725,1187.987,12126.7486,0,"PW_3_8",1.739014,"LM"
3,6,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM053",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",1.739014,"LM"
3,7,"LM053","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM053",816.125,0.000610178,272.0417,548.096,16.043,3,574839.981,1,0.343172433924649,1,0,1,472,0,0,2.1184780006652,Inf,0,472.037,0,0,"PW_3_7",1.739014,"LM"
3,6,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM054",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",1.971405,"LM"
3,8,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM054",1616.036,0.001058014,1616.036,1616.036,1616.036,1,796416.005,1,0.334550190362004,2,1,1,760,52,44.0504442769877,1.2723819945224,29.1549130951924,44.0504442769877,1571.855,636.600539999999,0,"PW_3_8",1.971405,"LM"
3,4,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM054",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",1.971405,"LM"
3,2,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM054",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",1.971405,"LM"
3,7,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM054",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",1.971405,"LM"
3,1,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM054",0,0,0,0,0,0,NA,0,0.528221006674894,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_1",1.971405,"LM"
3,5,"LM054","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM054",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",1.971405,"LM"
3,4,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM055",0,0,0,0,0,0,NA,0,0.626438475840973,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_4",5.698914,"LM"
3,8,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM055",0,0,0,0,0,0,NA,0,0.334550190362004,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_8",5.698914,"LM"
3,7,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM055",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",5.698914,"LM"
3,5,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM055",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",5.698914,"LM"
3,6,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM055",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",5.698914,"LM"
3,2,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM055",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",5.698914,"LM"
3,1,"LM055","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM055",0,0,0,0,0,0,NA,0,0.528221006674894,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_1",5.698914,"LM"
3,2,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM056",336.038,0.000273565,336.038,336.038,336.038,1,469988.042,1,0.744892336139543,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_2",5.61533,"LM"
3,6,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM056",1019.94,0.000609546,339.98,831.865,4.064,3,659309.066,1,0.429695754876967,1,0,1,776,0,0,1.28855684210798,Inf,0,776.062,0,0,"PW_3_6",5.61533,"LM"
3,5,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM056",476.103,0.000404843,476.103,476.103,476.103,1,392632.04,1,0.571418844674802,2,1,1,202,24,55.8498660696693,4.67311556614795,16.9168585423033,55.8498660696693,427.98,1135.791272,0,"PW_3_5",5.61533,"LM"
3,1,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM056",404.975,0.000571969,202.4875,220.128,184.847,2,518460.134,1,0.528221006674894,1,0,1,168,0,0,5.96398943181073,Inf,0,167.673,0,0,"PW_3_1",5.61533,"LM"
3,8,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM056",103.877,6.80079650180703e-05,51.9385,63.91,39.967,2,792060.109,1,0.334550190362004,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_8",5.61533,"LM"
3,7,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM056",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",5.61533,"LM"
3,4,"LM056","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM056",375.944,0.000319981,375.944,375.944,375.944,1,438476.115,1,0.626438475840973,2,1,1,118,88,50.6453192802652,6.17358262259963,2.68934062179706,50.6453192802652,323.961,43.5993179999995,0,"PW_3_4",5.61533,"LM"
3,6,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM057",0,0,0,0,0,0,NA,0,0.429695754876967,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_6",3.015778,"LM"
3,2,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM057",0,0,0,0,0,0,NA,0,0.744892336139543,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_2",3.015778,"LM"
3,4,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM057",136.116,0.000115854,45.372,76.024,4.019,3,459960.02,1,0.626438475840973,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_4",3.015778,"LM"
3,7,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",0,"LM057",0,0,0,0,0,0,NA,0,0.343172433924649,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_7",3.015778,"LM"
3,8,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM057",211.836,0.000138688,105.918,175.801,36.035,2,769315.997,1,0.334550190362004,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_8",3.015778,"LM"
3,5,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM057",0,0,0,0,0,0,NA,0,0.571418844674802,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_5",3.015778,"LM"
3,1,"LM057","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",1,"LM057",231.995,0.000327659,115.9975,216.078,15.917,2,536892.089,1,0.528221006674894,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_1",3.015778,"LM"
3,2,"LM058","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM058",79.996,6.51239424282173e-05,79.996,79.996,79.996,1,502268.016,1,0.744892336139543,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_3_2",1.540894,"LM"
3,5,"LM058","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM058",1376.667,0.001170615,125.1515,608.012,3.975,11,421940.105,1,0.571418844674802,3,2,1,248,22,36.9677178375273,2.56824688043612,16.8970795294545,94.0115873934375,1168.112,2133.487566,0,"PW_3_5",1.540894,"LM"
3,4,"LM058","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM058",1091.021,0.000928611,181.8368,656.073,3.934,6,467763.999,1,0.626438475840973,2,1,1,273,30,28.0069057912508,3.47187865089739,17.9125381660593,28.0069057912508,576.057,124.232135999999,0,"PW_3_4",1.540894,"LM"
3,8,"LM058","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM058",0,0,0,0,0,0,NA,0,0.334550190362004,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_3_8",1.540894,"LM"
3,1,"LM058","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM058",1268.168,0.001791104,317.042,699.997,80.039,4,546156.061,1,0.528221006674894,2,1,1,316,32,101.243234371488,3.01175790285274,19.792936092933,101.243234371488,664.064,5051.697525,0,"PW_3_1",1.540894,"LM"
